ajol_id,keyword
255561,Polycyclic aromatic hydrocarbons
255561,Water
255561,Risk assessment
261814,Zeolite
261814,Immobilization
261814,Heavy metals
261814,Column
261814,Pot trial
261814,Batch
255563,Lead(II) ions
255563,Activated carbon
255563,Water hyacinth
255563,Adsorption
255564,Schiff base ligands
255564,Antimicrobial activity
255564,Scavenging activity
255564,Cytotoxic
255565,Preparation
255565,Physico-chemical properties
255565,Lanthanide
255565,Schiff base complexes
255565,Crystal structure
255565,Geometry
255566,4-Tert-butylbenzohydrazone
255566,Metal complexes
255566,Structure
255566,Elucidation
255568,Azo quinoline ligand
255568,8-Hydroxy quinoline
255568,4-Iodoaniline
255568,Azo metal complexes
255568,Spectrophotometric determination
255568,Biological efficacy study
255570,Antioxidant activity
255570,Antibacterial activity
255570,Sulfosalicylic acid
255570,Tri phenyl tin chloride
255570,Escherichia coli
255570,Staphylococcus aureus bacteria
255572,Gatifloxacin
255572,Ru(III) ion
255572,Glycine
255572,Alanine
255572,Morphology
255572,RuO2 oxide
255575,Iron ore slurry
255575,Colocasia esculenta (L.) Schott
255575,XRD
255575,SEM
255575,rheological measurements
255958,P. schimperi
255958,GC-MS
255958,DPPH radical scavenging assay
255958,Antioxidant activity
255958,Acetylation
255580,Phytotherapy
255580,Pistacia lentiscus
255580,Antioxidant
255580,Antimicrobial activity
255580,Breast cancer
255584,Synthesis
255584,Hydrazine derivatives
255584,1H NMR
255584,Mass spectra
255584,MCF-7 cell lines
255584,Cytotoxicity
255588,Multi-component reactions
255588,Pyrazolo[1
255588,5-a]quinazoline
255588,Thiophene
255588,Thiazole
255588,Cytotoxicity
255590,Camphor
255590,Xanthenes
255590,Pyrimidine
255590,Heterocyclic
255590,Anti-cancer
255593,CuS/TiO2 nanocomposite
255593,Heterojunction structure
255593,Rhodamine B
255593,Photodegradation
255593,Visible light irradiation
255596,Taurine detection
255596,Modified electrode
255596,MWCNT
255596,Sensor
255596,Cyclic voltammetry
250375,Smartphone
250375,App
250375,Portable
250375,Colorimetric
250375,Sensor
250375,Safranin
250376,Ultrasound-assissted
250376,Dispersive liquid–liquid microextraction
250376,Acyclovir
250376,Spectrophotometry
250376,Dosage forms
250377,Pumpkin
250377,Flavonoid
250377,Phenolic
250377,Ascorbic acid
250377,Antioxidant activity
250377,Ethiopia
250379,Effervescence agents
250379,CO2 bubbles
250379,Organochlorine pesticides
250379,Water samples
250379,gas chromatography-mass spectroscopy
250380,Impregnation
250380,Composite
250380,Photocatalyst
250380,Degradation
250380,Methylene blue
250382,Schiff base ligand
250382,DNA
250382,Metal(II) complex
250382,Hetero-ligand cobalt(II)
250382,Aldehydes
250384,Au(III)
250384,Organoselenium
250384,Complexation
250384,FTIR
250384,1H NMR
250384,TEM
250385,1
250385,2
250385,4-Triazines
250385,Thiosemicarbazide
250385,Thermogravimetric analysis
250385,Non-electrolytes
250385,Anticancer
250386,4-Aminoantipyrine
250386,Condensation
250386,Triphenyl tin chloride
250386,DPPH
250386,CUPRRAC methods
250387,Quinazoline derivatives
250387,Synthesis
250387,X-ray diffraction
250387,Antitumor activity
250389,One pot synthesis
250389,S
250389,S-Diphenyl ethanebis(thioate) compound
250389,Crystal structure
250389,Reaction mechanism
250389,Chemiluminescence
250393,Indole
250393,Benzimidazole
250393,Hybrid molecules
250393,Anticancer activity
250487,Isatin
250487,Thiosemicarbazone
250487,Anti-proliferative activity
250487,Enzyme inhibition
250487,Molecular docking
250398,Thin films
250398,Substrates
250398,Copper lead sulfide
250398,Deposition
250398,Optical properties
250400,Production rate
250400,1
250400,2-Thiazine
250400,Iodine (I2)
250400,Kinetic
250401,Magnesium
250401,AZ31 alloy
250401,Electrochemical micromachining
250401,Optimization
250401,TOPSIS
250401,ANN
250403,N-aryl-2-chloroacetamides
250403,Ammonium thiocyanate
250403,2-(Arylimino)thiazolidin-4-ones
250403,Mulliken’s charges
250403,Dipole moment
250403,ABTS assay
250404,Green synthesis
250404,AgNPs
250404,Optical sensor
250404,Ultrasonic method
250406,Magnesium
250406,Cerium oxide synthesis
250406,composite coating
250406,Tafel polarization
250406,Surface morphology
247430,Alcoholic beverages
247430,Food analysis
247430,Public health
247430,PAHs
247430,GC-FID
247430,Southeast Nigeria
247433,Urea
247433,Creatinine
247433,Uric acid
247433,Derivative spectrophotometry
247435,QuEChERS
247435,EDTA
247435,Pharmaceuticals
247435,Vegetable
247435,HPLC
247437,Electrochemical sensor
247437,Dopamine
247437,Pyrazolone
247437,MWCNT
247437,Voltammetry
247441,Zinc oxide nanoparticles
247441,Magnetic coffee residue
247441,Magnetic solid-phase extraction
247441,Flame atomic absorption spectroscopy
247441,Environmental waters
247446,Coffee spent
247446,Nanocomposite
247446,Sorption
247446,Textile dye
247446,Immobilization
247448,Zinc(II)
247448,N-(2
247448,6-Dimethylphenyl)oxamate
247448,1
247448,10-Phenanthroline
247448,Crystal structure
247448,Hydrogen bonding
247448,π-π Stacking
247448,Mixed-ligand
247450,Metal complexes
247450,Nitrogen moiety
247450,Antimicrobicide activity
248142,Layer double hydroxide
248142,Antioxidant activity
248142,Quercetin
248142,Biocompatibility
247452,Azo ligand
247452,Metal complexes
247452,Antimicrobial studies
247452,Molecular docking study
247455,Uracil
247455,Coordination compounds
247455,Non-isothermal kinetic parameters
247455,Elemental analysis
247455,Spectral studies
247455,Biological efficiency
247457,Powder metallurgy
247457,Cu-B4C
247457,Gwyddion
247457,Wear
247457,Artificial Neural Network
247458,Amino triazole
247458,Picrate
247458,Inclusion complex
247458,pH
247459,1H-Pyrrolo[2
247459,3-b]pyridine
247459,1H-Pyrrolo[2
247459,3-d]pyrimidines
247459,Active methylene compounds
247460,Azo dye
247460,Carrier
247460,Low temperature dyeing
247460,Arylazophenols
247460,Color fastness
247461,Synthesis
247461,Coumarin
247461,Azacoumarin
247461,Drugs
247461,Cytotoxicity
247462,Gossypium Barbadense L. Stem
247462,Headspace/GC/MS
247462,LC-ESI-MS
247462,Bioactive compounds
247462,Antimicrobial
247462,Cytotoxic activities
247463,PXRD
247463,FTIR
247463,TG-DTA
247463,DFT
247463,NBO
247463,Charge population
247464,Density
247464,Surfactant
247464,Cetyltrimethylammonium bromide
247464,Sodium lauryl sulfate
247464,Modelling
247464,Regression
247465,Biomass
247465,Fuels
247465,Energy
247465,Boiler
247465,Optimization
242890,Pumpkin
242890,Mineral content
242890,Health risk
242890,Microwave plasma-atomic emission spectrometry
242892,Raw and sterilized cow milks
242892,Physicochemical properties
242892,Microbial load
242895,Pumpkin seed oil
242895,Fatty acids
242895,Oil content
242895,Physicochemical parameters
242895,Gas chromatography-mass spectrometry
242895,Ethiopia
242987,Valacyclovir HCl
242987,Spectrophotometry
242987,1-2-Naphthoquine-4-sulfonate
242987,Dispersive liquid–liquid microextraction
242987,Pharmaceutical formulations
242898,Adsorption
242898,Diazo dye
242898,Tetra-azo dye
242898,Kaolin
242899,Zeolite-X
242899,Nano porosity
242899,Ion-exchange
242899,Degradation of atenolol
242899,2
242899,6-Pyridine dicarboxylic acid
242900,Synthesis
242900,Elemental analysis
242900,Spectroscopic studies
242900,TG analysis
242900,Antioxidant
242900,Tetrapropylammonium tetrabromozincate(II)
242902,Schiff base
242902,Zinc complex
242902,Antimicrobial
242902,DFT
242902,Docking study
242905,Nickel and cadmium sulfide
242905,Chelation
242905,Thiourea
242905,XRD
242905,TEM
243959,Schiff bases
243959,p-methoxysalicylaldehyde
243959,Crystal structure
243959,Spectroscopic properties
243959,DFT calculations
242908,Vernolic acid methyl ester
242908,Vernonia oil
242908,Functionalization
242908,Ordered mesoporous materials
242908,Catalysis
242909,Cucumis ficifolius
242909,Cucumis dipsaceus
242909,Cucumis prophetarum
242909,Antibacteria
242911,Multi-component reactions
242911,Pyrazolo[1
242911,5-a]quinazoline
242911,Pyrazolo[1
242911,5-a]quinazolin-6-one
242911,Cytotoxicity
242914,Smithsonite
242914,Dissolution kinetics
242914,Lactic acid
242914,Zinc lactate
242916,Val-Trp dipeptide
242916,Molecular Mechanics
242916,DFT calculations
242917,PVC
242917,Organotin(IV) complexes
242917,Photostability
242917,Photodegradation
242917,UV light
242925,Hydrogen peroxide
242925,Sulfuric acid
242925,Activation energy
242925,Leaching
242925,Chalcopyrite
242927,Molar conductance
242927,Association constants
242927,Fuchsin acid
242927,Nano cobalt sulfate salt
242927,Formation constant
238437,2
238437,4-Dichlorophenoxyacetic acid
238437,Lake Koka
238437,Sediment
238437,Soil
238437,Stability
238437,Water
238438,Green synthesis
238438,Cellulose of Zizyphus Spina-Christi
238438,Silicon dioxide nanoparticles
238438,COVID-19
238438,Biological activity
238439,Fruits
238439,Ascorbic acid contents
238439,Antioxidant activity
238439,Free radical scavengers
238439,Iodometric titration
238439,UV-Vis spectrophotometry
238475,Quisqualis indica
238475,Adulteration
238475,Fingerprinting
238475,GC-MS
238475,HPTLC
238475,Standardization
238441,Teff
238441,Sugars
238441,Amino acids
238441,Glucose
238441,Ninhydrin
238441,UV-Vis spectrophotometry
238442,Titanium(III) and titanium(IV) hydrazide complex
238442,Tyrosinase
238442,Lipoxygenase
238442,Inhibition
238442,Molecular docking
238442,Cytotoxicity
238443,2-Anisaldehyde
238443,Biological activity
238443,DFT
238443,L-Histidine
238443,Metal complexes
238443,Schiff base
238444,1
238444,3-Dimethylxanthine
238444,Dye
238444,Complexes
238444,pH sensitive
238444,Probe
238444,Bacteria
238444,DFT calculations
238445,Adrenaline
238445,heavy metals
238445,infrared
238445,biological outcomes
238446,N-(Thienyl)-2-chloroacetamide
238446,Bis-thiophene
238446,Thieno[2
238446,3-d]pyrimidine
238446,Ammonium thiocyanate
238446,Cytotoxicity
238447,Zeolite A/ZnCl2 nanoparticles
238447,Pyrazole-1-carbothioamides
238447,Docking
238447,XRD
238447,SEM/EDX
238447,HRTEM
238449,Benzoylacetone
238449,Multi-component reactions
238449,Pyran
238449,Thiophene
238449,Arylhydrazone
238449,Cytotoxicity
238450,New complexes
238450,Spectral studies
238450,Molecular modelling
238450,In-silico methods towards COVID-19
238451,Pyrazole
238451,Fused pyrazole
238451,Schiff bases
238451,COVID-19
238451,Molecular docking
238451,Computational studies
238452,Fluorescent carbon quantum dots (CQDs)
238452,Photocatalytic degradation of methylene blue
238452,Sunlight reflectance property
238452,Synthesis of ZnO nanoparticles
238453,Additives
238453,Nanoparticles
238453,Neem oil
238453,Emission
238453,Combustion
238453,Heat release rate
238454,Electrochemical sensor
238454,Cyclic voltammetry
238454,Pencil graphite electrode
238454,Chloride ion
238455,Silver nanoparticles
238455,Nanofluid
238455,Viscosity
238455,Volume Concentration
238455,Temperature
262525,luorescein charge transfer complex
262525,Optical spectroscopy
262525,Cyclic voltammetry
234678,Displacement cloud point extraction
234678,Iron
234678,Spectrophotometry
234678,Fruit samples
234682,Spectrophotometric
234682,WO3 nanosheets
234682,Uric acid
234682,Determination
234683,Organophosphates and organochlorines pesticides
234683,QuEChERS
234683,Tomato
234683,potato
234683,and pineapple samples
234683,GC-ECD
234684,Heavy metals accumulation
234684,Sediment
234684,Water
234684,Plant
234684,Riparian Zone
234686,Adsorption
234686,Basic orange 2
234686,Isotherm models
234686,Error analyses
234686,Hybrid
234689,Ion exchangers
234689,Antimicrobial activity
234689,Composites
234689,Photocatalysis
234689,Polyaniline
234691,AZ91D -Ti
234691,TOPSIS
234691,Surface roughness
234691,Tool wear loss
234691,Cutting force
234693,6-Aminopenicillinic
234693,Coordination
234693,Metals ions
234693,FTIR
234693,Molecular docking
234696,Ninhydrin
234696,1
234696,2-Diaminobenzene
234696,spiro-Nitrogen heterocycle compounds
234696,Indenoquinoxalin
234696,N-heterocycle compounds
234696,Dialkylacetylenedicarboxylates
234697,4-Chloroacetylantipyrine
234697,Thioacetanilide
234697,Antipyrinyl thienyl ketones
234697,Antioxidant
234697,Antimicrobial
234699,Diphenylpropamide
234699,3-Phenylisoxazole
234699,Pyran
234699,Pyridine
234699,Cytotoxicity
234701,Luminol
234701,Mefenamic acid
234701,Ibuprofen
234701,Diclofenac sodium
234701,Ampicillin
234702,2-Amino-4-chlorobenzoic acid
234702,4-Amino-2-chlorobenzoic acid
234702,Quorum sensing
234702,Molecular docking
234706,Adsorption
234706,Kinetic models
234706,Thermodynamic studies
234706,Chlorella species
234706,Magnetic nanoparticle
234706,Efficiency percent
234708,Advanced oxidation process
234708,Decolorization
234708,Fenton oxidation
234708,Kinetic model
234708,Photo-Fenton oxidation
234709,Fe3O4@ZIF-8
234709,Rhodamine B
234709,Adsorption models
234709,Thermodynamics
234712,Adsorption
234712,Isotherm
234712,Lead removal
234712,Natural clay
234712,Thermodynamic constants
234713,Dillenia reticulata
234713,Dilleniaceae
234713,Essential oil
234713,Cytotoxicity
234713,Bicyclogermacrene
230776,Phenylephrine hydrochloride
230776,Spectrophotometry
230776,Paper-based microfluidic analytical devices (µPADs)
230776,Pharmaceutical preparations
230776,Colorimetric detection
230778,Ritonavir
230778,Analysis
230778,Method
230778,Validation
230778,Spectrophotometer
230778,HPLC
230779,Teff
230779,Phenolics
230779,Gallic acid
230779,Ascorbic acid
230779,Anti-oxidant
230779,DPPH
230780,Mercury
230780,Ionic liquid-based cloud point extraction
230780,Environmental and hair samples
230780,Spectrophotometry
230782,AGB
230782,GC-MS
230782,Harvested Rainwater
230782,LLE
230782,PAHs
230782,WRPC
230785,Benzil
230785,Hexamethylenediamine
230785,Metal complexes
230785,Square planar structure
230787,Schiff base
230787,Solvent-assisted mechanochemistry
230787,Azomethine
230787,Complexes
230790,Zinc oxide nanosphere
230790,Calcination
230790,Physical characterization
230790,W–H investigation
230790,SSP technique
230792,Creatinine
230792,TGA/DTA
230792,Metal complexation
230792,Raman spectroscopy
230794,Molecular structure
230794,Metal complexes
230794,Molecular docking
230794,Antimicrobial
230794,SARS-CoV-2
230794,Antifungal
230797,Anthranilic acid
230797,N
230797,N-Dimethylphosphoramic dichloride
230797,Diazaphosphinine
230798,G. candidus
230798,R. multifidus
230798,A. abyssinica
230798,C. abyscinicum
230798,Antibacterial activity
230798,Essential oil
230802,Polygonaceae
230802,Rumex abyssinicu Jacq
230802,Cytotoxic
230802,Antifungal
230802,Anti-Inflammatory
230802,Reactive oxygen species
230805,Consumable palm wine
230805,Palm oil
230805,Hardness
230805,Corrosion rate
230805,Austenitization
230805,Quenching
230810,Reinforcement
230810,Stir casting
230810,Optimization
230810,GRA
230810,NaCl
230815,Liquid–liquid equilibrium
230815,Neopentyl glycol
230815,Phase diagram
230815,Merchuk
230821,Cytotoxicity
230821,Polycondensation
230821,Sol-gel
230821,Solvent-casting
